kelurahan,datetime,suhu,kelembapan,curah_hujan,kecepatan_angin,arah_angin,tutupan_awan,jarak_pandang,cuaca
Kp.Tanah Merah,2025-09-26 05:00:00,26,87,0.0,9.4,SE,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-26 06:00:00,27,84,0.0,9.4,SE,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-26 07:00:00,28,81,0.0,14.3,E,62,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-26 08:00:00,28,80,0.0,14.3,E,57,< 7 km,Cerah
Kp.Tanah Merah,2025-09-26 09:00:00,28,79,0.0,14.3,E,93,< 7 km,Berawan
Kp.Tanah Merah,2025-09-26 10:00:00,29,78,0.0,17.0,E,75,> 10 km,Cerah Berawan
Kp.Tanah Merah,2025-09-26 11:00:00,29,74,0.1,17.0,E,76,> 10 km,Cerah Berawan
Kp.Tanah Merah,2025-09-26 12:00:00,29,74,0.1,17.0,E,35,> 10 km,Cerah
Kp.Tanah Merah,2025-09-26 13:00:00,29,73,0.1,12.3,E,33,< 8 km,Cerah
Kp.Tanah Merah,2025-09-26 14:00:00,29,72,0.1,12.3,E,57,< 8 km,Cerah
Kp.Tanah Merah,2025-09-26 15:00:00,28,77,1.0,12.3,E,85,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-09-26 16:00:00,27,86,1.0,7.0,SE,93,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-26 17:00:00,26,90,1.0,7.0,SE,96,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-26 18:00:00,26,90,0.0,7.0,SE,96,< 7 km,Berawan
Kp.Tanah Merah,2025-09-26 19:00:00,26,88,0.0,3.5,S,99,< 7 km,Berawan
Kp.Tanah Merah,2025-09-26 20:00:00,26,90,0.0,3.5,S,96,< 7 km,Berawan
Kp.Tanah Merah,2025-09-26 21:00:00,25,91,0.1,3.5,S,75,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-26 22:00:00,25,92,0.1,7.3,SE,79,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-26 23:00:00,25,89,0.1,7.3,SE,82,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-27 00:00:00,25,88,0.1,7.3,SE,64,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-27 01:00:00,25,89,0.2,5.4,SE,89,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-27 02:00:00,25,89,0.2,5.4,SE,85,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-09-27 03:00:00,25,89,0.0,5.4,SE,98,< 7 km,Berawan
Kp.Tanah Merah,2025-09-27 04:00:00,25,89,0.0,7.5,E,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 05:00:00,26,88,0.0,7.5,E,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 06:00:00,26,86,0.1,7.5,E,99,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 07:00:00,27,82,0.1,7.1,E,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 08:00:00,28,78,0.1,7.1,E,99,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 09:00:00,28,78,0.8,7.1,E,100,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 10:00:00,28,79,0.8,8.5,E,98,< 8 km,Berawan
Kp.Tanah Merah,2025-09-27 11:00:00,28,78,1.3,7.3,E,44,> 10 km,Hujan Ringan
Kp.Tanah Merah,2025-09-27 12:00:00,29,73,0.0,7.3,E,37,> 10 km,Cerah
Kp.Tanah Merah,2025-09-27 13:00:00,29,72,0.0,8.2,E,10,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 14:00:00,29,72,0.0,8.2,E,11,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 15:00:00,28,74,0.0,8.2,E,28,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 16:00:00,28,76,0.0,4.1,SE,51,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 17:00:00,27,80,0.0,4.1,SE,43,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 18:00:00,26,80,0.0,4.1,SE,26,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 19:00:00,27,79,0.0,6.8,SE,44,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 20:00:00,26,81,0.0,6.8,SE,53,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 21:00:00,26,82,0.0,6.8,SE,35,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 22:00:00,26,83,0.0,6.0,SE,22,< 8 km,Cerah
Kp.Tanah Merah,2025-09-27 23:00:00,26,81,0.0,4.1,S,62,< 8 km,Cerah Berawan
Kp.Tanah Merah,2025-09-28 00:00:00,26,83,0.0,6.0,SE,44,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 01:00:00,26,79,0.0,5.3,S,59,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 02:00:00,26,78,0.0,5.3,S,10,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 03:00:00,26,78,0.0,5.3,S,9,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 04:00:00,26,80,0.0,8.6,SE,10,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 05:00:00,26,81,0.0,8.6,SE,9,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 06:00:00,27,80,0.0,8.6,SE,8,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 07:00:00,28,74,0.0,14.2,E,3,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 08:00:00,29,71,0.0,14.2,E,3,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 09:00:00,29,72,0.0,14.2,E,4,< 9 km,Cerah
Kp.Tanah Merah,2025-09-28 10:00:00,29,75,0.0,19.2,E,2,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 11:00:00,29,78,0.0,19.2,E,6,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 12:00:00,30,70,0.0,17.2,E,3,> 10 km,Cerah
Kp.Tanah Merah,2025-09-28 13:00:00,29,73,0.0,13.5,E,3,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 14:00:00,29,74,0.0,13.5,E,5,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 15:00:00,29,76,0.0,13.5,E,6,< 8 km,Cerah
Kp.Tanah Merah,2025-09-28 16:00:00,28,80,0.0,3.2,SE,6,> 10 km,Cerah
Kp.Tanah Merah,2025-09-28 17:00:00,27,86,0.0,3.2,SE,2,> 10 km,Cerah
Kp.Tanah Merah,2025-09-28 18:00:00,27,86,0.0,3.2,SE,3,> 10 km,Cerah
Kp.Tanah Merah,2025-09-28 19:00:00,27,87,0.0,4.5,S,10,< 7 km,Cerah
Kp.Tanah Merah,2025-09-28 20:00:00,26,88,0.0,4.5,S,15,< 7 km,Cerah
Kp.Tanah Merah,2025-09-28 21:00:00,26,89,0.0,4.5,S,20,< 7 km,Cerah
Kp.Tanah Merah,2025-09-28 22:00:00,26,88,0.0,3.7,S,29,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-28 23:00:00,25,87,0.0,3.7,S,36,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-29 00:00:00,25,87,0.0,3.6,SW,17,< 6 km,Cerah
Kp.Tanah Merah,2025-09-29 01:00:00,25,87,0.0,4.7,SW,20,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-29 02:00:00,24,87,0.0,4.7,SW,22,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-29 03:00:00,24,87,0.0,4.7,SW,24,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-29 04:00:00,24,87,0.0,3.0,SW,27,< 8 km,Cerah
Kp.Tanah Merah,2025-09-29 05:00:00,24,86,0.0,3.0,SW,45,< 8 km,Cerah
Kp.Tanah Merah,2025-09-29 06:00:00,26,86,0.0,3.0,SW,17,< 8 km,Cerah
Kp.Tanah Merah,2025-09-29 07:00:00,28,80,0.0,5.8,E,6,> 10 km,Cerah
Kp.Tanah Merah,2025-09-29 08:00:00,29,75,0.0,5.8,E,9,> 10 km,Cerah
Kp.Tanah Merah,2025-09-29 09:00:00,29,73,0.1,5.8,E,10,> 10 km,Cerah
Kp.Tanah Merah,2025-09-29 10:00:00,29,72,0.1,10.5,E,15,> 10 km,Cerah
Kp.Tanah Merah,2025-09-29 11:00:00,29,72,0.1,10.5,E,62,> 10 km,Cerah Berawan
Kp.Tanah Merah,2025-09-29 12:00:00,30,70,0.0,9.2,E,95,> 10 km,Berawan
Kp.Tanah Merah,2025-09-29 13:00:00,30,70,0.0,4.3,E,91,> 10 km,Berawan
Kp.Tanah Merah,2025-09-29 14:00:00,29,70,0.0,4.3,E,95,> 10 km,Berawan
Kp.Tanah Merah,2025-09-29 15:00:00,29,72,0.1,4.3,E,97,> 10 km,Berawan
Kp.Tanah Merah,2025-09-29 16:00:00,28,78,0.1,3.2,SW,93,< 8 km,Berawan
Kp.Tanah Merah,2025-09-29 17:00:00,27,84,0.1,3.2,SW,97,< 8 km,Berawan
Kp.Tanah Merah,2025-09-29 18:00:00,27,85,0.0,3.2,SW,99,< 8 km,Berawan
Kp.Tanah Merah,2025-09-29 19:00:00,27,84,0.0,4.9,SW,100,< 7 km,Berawan
Kp.Tanah Merah,2025-09-29 20:00:00,26,87,0.0,4.9,SW,97,< 7 km,Berawan
Kp.Tanah Merah,2025-09-29 21:00:00,26,88,0.0,4.9,SW,93,< 7 km,Berawan
Kp.Tanah Merah,2025-09-29 22:00:00,25,88,0.0,5.9,SW,98,< 8 km,Berawan
Kp.Tanah Merah,2025-09-29 23:00:00,25,88,0.0,5.9,SW,97,< 8 km,Berawan
Kp.Tanah Merah,2025-09-30 00:00:00,25,86,0.0,7.0,SW,98,< 7 km,Berawan
Kp.Tanah Merah,2025-09-30 01:00:00,25,86,0.0,6.2,SW,99,< 8 km,Berawan
Kp.Tanah Merah,2025-09-30 02:00:00,25,86,0.0,6.2,SW,98,< 8 km,Berawan
Kp.Tanah Merah,2025-09-30 03:00:00,25,85,0.1,6.2,SW,99,< 8 km,Berawan
Kp.Tanah Merah,2025-09-30 04:00:00,25,86,0.1,8.0,SE,99,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-30 05:00:00,24,88,0.1,8.0,SE,100,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-30 06:00:00,25,89,0.3,8.0,SE,53,< 6 km,Udara Kabur
Kp.Tanah Merah,2025-09-30 07:00:00,26,86,0.3,8.1,E,25,> 10 km,Cerah
Kp.Tanah Merah,2025-09-30 08:00:00,28,80,0.3,8.1,E,12,> 10 km,Cerah
Kp.Tanah Merah,2025-09-30 09:00:00,28,76,0.1,8.1,E,14,> 10 km,Cerah
Kp.Tanah Merah,2025-09-30 10:00:00,29,74,0.1,9.7,E,18,> 10 km,Cerah
Kp.Tanah Merah,2025-09-30 11:00:00,29,73,0.1,9.7,E,29,< 7 km,Cerah
Kp.Tanah Merah,2025-09-30 12:00:00,29,73,0.1,9.7,E,22,< 7 km,Cerah
Kp.Tanah Merah,2025-09-30 13:00:00,28,75,0.1,7.2,E,23,< 7 km,Cerah
Kp.Tanah Merah,2025-09-30 14:00:00,28,75,0.1,7.2,E,32,< 7 km,Cerah
Kp.Tanah Merah,2025-09-30 15:00:00,28,78,1.3,7.2,E,60,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-30 16:00:00,27,82,1.3,0.6,S,81,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-30 17:00:00,26,88,1.3,0.6,S,86,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-30 18:00:00,26,90,0.0,0.6,S,95,< 7 km,Berawan
Kp.Tanah Merah,2025-09-30 19:00:00,26,92,0.0,2.6,SW,96,< 8 km,Berawan
Kp.Tanah Merah,2025-09-30 20:00:00,25,91,0.0,2.6,SW,63,< 8 km,Cerah Berawan
Kp.Tanah Merah,2025-09-30 21:00:00,25,89,1.3,2.6,SW,38,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-09-30 22:00:00,25,89,1.3,6.8,SE,72,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-09-30 23:00:00,24,93,1.3,6.8,SE,87,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 00:00:00,24,93,1.3,6.8,SE,99,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 01:00:00,24,94,1.3,2.9,S,97,< 6 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 02:00:00,23,95,1.3,2.9,S,100,< 6 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 03:00:00,24,94,0.2,2.9,S,100,< 6 km,Berawan
Kp.Tanah Merah,2025-10-01 04:00:00,24,93,0.2,1.6,SW,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-01 05:00:00,24,91,0.2,1.6,SW,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-01 06:00:00,25,90,0.6,1.6,SW,99,< 7 km,Berawan
Kp.Tanah Merah,2025-10-01 07:00:00,26,88,0.6,12.0,E,94,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 08:00:00,26,85,0.6,12.0,E,88,< 8 km,Cerah Berawan
Kp.Tanah Merah,2025-10-01 09:00:00,26,87,1.7,12.0,E,100,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 10:00:00,26,88,1.7,9.7,E,100,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 11:00:00,26,87,1.7,9.7,E,100,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 12:00:00,27,85,0.2,9.7,E,100,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 13:00:00,27,81,0.2,0.8,SE,100,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 14:00:00,27,83,0.2,0.8,SE,94,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 15:00:00,27,82,0.9,0.8,SE,100,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 16:00:00,26,90,0.9,2.3,SE,96,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 17:00:00,25,93,0.9,2.3,SE,100,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 18:00:00,25,94,0.0,2.3,SE,99,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 19:00:00,25,94,0.0,0.5,S,97,< 8 km,Berawan
Kp.Tanah Merah,2025-10-01 20:00:00,25,92,0.0,0.5,S,83,< 8 km,Cerah Berawan
Kp.Tanah Merah,2025-10-01 21:00:00,25,92,1.3,0.5,S,80,< 8 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 22:00:00,24,94,1.3,1.2,SW,100,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-10-01 23:00:00,23,95,1.3,1.2,SW,100,< 7 km,Hujan Ringan
Kp.Tanah Merah,2025-10-02 00:00:00,24,94,0.0,1.2,SW,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 01:00:00,24,94,0.0,4.3,SW,98,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 02:00:00,23,93,0.0,4.3,SW,77,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-10-02 03:00:00,23,92,0.1,4.3,SW,28,< 7 km,Cerah
Kp.Tanah Merah,2025-10-02 04:00:00,23,92,0.1,3.6,SW,49,< 7 km,Cerah
Kp.Tanah Merah,2025-10-02 05:00:00,23,92,0.1,3.6,SW,87,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-10-02 06:00:00,24,92,0.3,3.6,SW,97,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 07:00:00,25,90,0.3,6.8,SE,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 08:00:00,25,88,0.3,6.8,SE,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 09:00:00,26,84,0.8,6.8,SE,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 10:00:00,27,81,0.8,6.8,SE,98,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 11:00:00,27,81,0.8,6.8,SE,91,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 12:00:00,27,80,0.8,5.9,E,79,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-10-02 13:00:00,28,77,0.8,5.9,E,90,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-10-02 14:00:00,27,81,0.8,5.9,E,97,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 15:00:00,27,81,0.0,5.9,E,35,< 7 km,Cerah
Kp.Tanah Merah,2025-10-02 16:00:00,27,82,0.0,5.9,E,57,< 7 km,Cerah
Kp.Tanah Merah,2025-10-02 17:00:00,26,87,0.0,5.9,E,26,< 7 km,Cerah
Kp.Tanah Merah,2025-10-02 18:00:00,26,86,0.0,1.4,SE,78,< 7 km,Cerah Berawan
Kp.Tanah Merah,2025-10-02 19:00:00,26,86,0.0,1.4,SE,96,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 20:00:00,25,87,0.0,1.4,SE,98,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 21:00:00,25,91,0.4,1.4,SE,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 22:00:00,24,92,0.4,1.4,SE,100,< 7 km,Berawan
Kp.Tanah Merah,2025-10-02 23:00:00,25,90,0.4,1.4,SE,97,< 7 km,Berawan
Kp.Udopi,2025-08-20 22:00:00,24,94,1.3,10.9,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 00:00:00,24,94,1.3,6.2,E,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-21 01:00:00,24,92,1.3,12.0,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 02:00:00,24,93,1.3,6.1,SE,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 03:00:00,24,93,0.5,6.1,SE,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 04:00:00,24,93,0.5,3.1,S,100,< 6 km,Berawan
Kp.Udopi,2025-08-21 05:00:00,24,93,0.5,2.1,SW,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 06:00:00,24,93,1.3,2.1,SW,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 07:00:00,25,92,1.3,6.3,E,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-21 08:00:00,25,94,1.3,1.0,E,100,< 5 km,Hujan Ringan
Kp.Udopi,2025-08-21 09:00:00,25,93,1.3,1.0,E,100,< 5 km,Hujan Ringan
Kp.Udopi,2025-08-21 10:00:00,25,94,1.3,6.6,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 11:00:00,25,94,1.3,1.6,S,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 12:00:00,26,90,0.8,9.1,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-21 13:00:00,26,90,0.8,5.1,E,100,< 7 km,Berawan
Kp.Udopi,2025-08-21 14:00:00,26,90,0.8,5.1,E,100,< 7 km,Berawan
Kp.Udopi,2025-08-21 15:00:00,25,92,1.1,5.1,E,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-21 16:00:00,25,93,1.1,0.9,SW,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-21 17:00:00,25,93,1.1,0.9,SW,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-21 18:00:00,25,94,0.0,0.9,SW,99,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-21 19:00:00,24,95,0.0,6.3,W,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-21 20:00:00,24,95,0.0,6.3,W,100,< 8 km,Berawan
Kp.Udopi,2025-08-21 21:00:00,24,94,1.2,6.3,W,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-21 22:00:00,24,95,1.2,1.9,W,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-21 23:00:00,24,95,1.2,1.9,W,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-22 00:00:00,24,95,0.4,6.3,W,100,< 6 km,Berawan
Kp.Udopi,2025-08-22 01:00:00,23,95,0.4,1.9,SW,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 02:00:00,23,94,0.4,1.9,SW,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 03:00:00,23,94,0.1,1.9,SW,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 04:00:00,24,92,0.1,1.6,SW,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 05:00:00,24,92,0.1,1.6,SW,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 06:00:00,24,92,0.0,1.6,SW,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 07:00:00,25,92,0.0,1.3,E,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 08:00:00,26,88,0.0,1.3,E,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 09:00:00,26,89,0.2,1.3,E,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 10:00:00,27,86,0.2,3.5,E,100,> 10 km,Berawan
Kp.Udopi,2025-08-22 11:00:00,28,77,0.2,1.4,SW,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 12:00:00,28,76,0.2,1.4,SW,100,< 9 km,Hujan Ringan
Kp.Udopi,2025-08-22 13:00:00,28,75,0.1,4.0,SE,99,> 10 km,Berawan
Kp.Udopi,2025-08-22 14:00:00,28,76,0.2,3.5,S,98,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-22 15:00:00,27,79,0.4,3.5,S,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-22 16:00:00,26,84,0.4,8.1,W,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 17:00:00,26,87,0.4,8.1,W,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 18:00:00,25,89,0.1,8.1,W,100,< 9 km,Berawan
Kp.Udopi,2025-08-22 19:00:00,25,90,0.1,7.1,SW,99,< 8 km,Berawan
Kp.Udopi,2025-08-22 20:00:00,25,90,0.1,7.1,SW,100,< 8 km,Berawan
Kp.Udopi,2025-08-22 21:00:00,25,91,0.1,7.1,SW,100,< 8 km,Berawan
Kp.Udopi,2025-08-22 22:00:00,24,91,0.1,3.8,S,99,< 9 km,Berawan
Kp.Udopi,2025-08-22 23:00:00,24,92,0.1,3.8,S,99,< 9 km,Berawan
Kp.Udopi,2025-08-23 00:00:00,24,93,0.2,4.5,SW,100,< 9 km,Berawan
Kp.Udopi,2025-08-23 01:00:00,24,93,0.2,5.4,SW,98,< 8 km,Berawan
Kp.Udopi,2025-08-23 02:00:00,24,91,0.2,5.4,SW,99,< 8 km,Berawan
Kp.Udopi,2025-08-23 03:00:00,24,91,0.1,5.4,SW,99,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-23 04:00:00,23,92,0.1,3.1,S,100,< 8 km,Berawan
Kp.Udopi,2025-08-23 05:00:00,24,90,0.1,3.1,S,100,< 8 km,Berawan
Kp.Udopi,2025-08-23 06:00:00,24,91,0.6,3.1,S,100,< 8 km,Berawan
Kp.Udopi,2025-08-23 07:00:00,25,90,0.6,4.8,NW,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-23 08:00:00,25,88,0.6,4.8,NW,100,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-23 09:00:00,26,87,0.1,4.8,NW,99,< 8 km,Hujan Ringan
Kp.Udopi,2025-08-23 10:00:00,27,81,0.1,8.3,NE,100,< 9 km,Hujan Ringan
Kp.Udopi,2025-08-23 11:00:00,26,93,1.3,1.6,NE,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 12:00:00,26,92,1.0,1.6,NE,100,< 6 km,Cerah Berawan
Kp.Udopi,2025-08-23 13:00:00,26,93,1.0,1.5,NW,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 14:00:00,26,91,1.0,1.5,NW,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 15:00:00,26,92,1.4,1.5,NW,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 16:00:00,25,93,1.4,1.0,S,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 17:00:00,24,95,1.4,1.0,S,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-23 18:00:00,24,95,0.6,1.0,S,100,< 6 km,Berawan
Kp.Udopi,2025-08-23 19:00:00,24,93,0.6,2.6,S,100,< 7 km,Berawan
Kp.Udopi,2025-08-23 20:00:00,24,92,0.6,2.6,S,100,< 7 km,Berawan
Kp.Udopi,2025-08-23 21:00:00,24,92,0.0,2.6,S,100,< 7 km,Berawan
Kp.Udopi,2025-08-23 22:00:00,24,93,0.0,4.7,SW,97,< 6 km,Berawan
Kp.Udopi,2025-08-23 23:00:00,24,93,0.0,4.7,SW,100,< 6 km,Berawan
Kp.Udopi,2025-08-24 00:00:00,24,93,0.0,4.7,SW,100,< 6 km,Berawan
Kp.Udopi,2025-08-24 01:00:00,25,91,0.1,5.9,SE,100,< 7 km,Berawan
Kp.Udopi,2025-08-24 02:00:00,24,92,0.0,3.6,S,100,< 7 km,Berawan
Kp.Udopi,2025-08-24 03:00:00,24,94,0.1,3.6,S,100,< 7 km,Berawan
Kp.Udopi,2025-08-24 04:00:00,24,95,1.3,2.7,S,100,< 7 km,Cerah Berawan
Kp.Udopi,2025-08-24 05:00:00,25,91,0.1,7.3,SE,100,< 7 km,Berawan
Kp.Udopi,2025-08-24 06:00:00,25,92,1.3,7.3,SE,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-24 07:00:00,25,93,0.3,6.1,E,100,< 7 km,Berawan
Kp.Udopi,2025-08-24 08:00:00,26,89,1.3,7.7,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-24 09:00:00,25,90,1.5,6.1,E,100,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-24 10:00:00,26,89,1.5,11.9,E,100,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-24 11:00:00,27,84,0.8,10.1,E,45,< 6 km,Cerah
Kp.Udopi,2025-08-24 12:00:00,26,86,0.0,11.9,E,63,< 6 km,Hujan Ringan
Kp.Udopi,2025-08-24 13:00:00,27,79,0.0,7.6,E,74,< 6 km,Cerah Berawan
Kp.Udopi,2025-08-24 14:00:00,28,78,1.3,5.5,E,79,< 7 km,Hujan Ringan
Kp.Udopi,2025-08-24 15:00:00,27,79,0.0,7.6,E,49,< 6 km,Cerah
Kp.Udopi,2025-08-24 16:00:00,27,82,0.0,2.3,SE,59,< 7 km,Cerah
Kp.Udopi,2025-08-24 17:00:00,26,87,0.4,3.7,E,64,< 8 km,Cerah Berawan
Kp.Udopi,2025-08-24 18:00:00,26,86,0.0,2.3,SE,96,< 7 km,Berawan
Kp.Udopi,2025-08-24 19:00:00,26,87,0.0,7.5,SE,93,< 8 km,Berawan
Kp.Udopi,2025-08-24 20:00:00,26,87,0.0,7.5,SE,74,< 8 km,Cerah Berawan
Kp.Udopi,2025-08-24 21:00:00,26,87,0.0,7.5,SE,92,< 8 km,Berawan
Kp.Udopi,2025-08-24 22:00:00,26,87,0.0,7.6,SE,68,< 8 km,Cerah Berawan
Kp.Udopi,2025-08-24 23:00:00,26,86,0.0,7.6,SE,34,< 8 km,Cerah
Kp.Udopi,2025-08-25 00:00:00,25,87,0.9,7.6,SE,66,< 8 km,Cerah Berawan
Kp.Udopi,2025-08-25 01:00:00,24,91,0.9,8.2,SE,93,< 9 km,Berawan
Kp.Udopi,2025-08-25 02:00:00,24,93,0.9,8.2,SE,99,< 9 km,Berawan
Kp.Udopi,2025-08-25 03:00:00,25,91,0.4,8.2,SE,73,< 9 km,Cerah Berawan
